"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"      
          0,           0,        2066,     -11.203016240,      -8.503016240,      -9.403016240,      -6.603016240,      -7.803016240,      -1.503016240
          0,           0,        2067,     -11.204123385,      -8.504123385,      -9.404123385,      -6.604123385,      -7.804123385,      -1.504123385
          0,           0,        2068,     -11.205229300,      -8.505229300,      -9.405229300,      -6.605229300,      -7.805229300,      -1.505229300
          0,           0,        2069,     -11.206333987,      -8.506333987,      -9.406333987,      -6.606333987,      -7.806333987,      -1.506333987
          0,           0,        2070,     -11.207437447,      -8.507437447,      -9.407437447,      -6.607437447,      -7.807437447,      -1.507437447
          0,           0,        2071,     -11.208539682,      -8.508539682,      -9.408539682,      -6.608539682,      -7.808539682,      -1.508539682
          0,           0,        2072,     -11.209640693,      -8.509640693,      -9.409640693,      -6.609640693,      -7.809640693,      -1.509640693
          0,           0,        2073,     -11.210740481,      -8.510740481,      -9.410740481,      -6.610740481,      -7.810740481,      -1.510740481
          0,           0,        2074,     -11.211839048,      -8.511839048,      -9.411839048,      -6.611839048,      -7.811839048,      -1.511839048
          0,           0,        2075,     -11.212936395,      -8.512936395,      -9.412936395,      -6.612936395,      -7.812936395,      -1.512936395
          0,           0,        2076,     -11.214032523,      -8.514032523,      -9.414032523,      -6.614032523,      -7.814032523,      -1.514032523
          0,           0,        2077,     -11.215127434,      -8.515127434,      -9.415127434,      -6.615127434,      -7.815127434,      -1.515127434
          0,           0,        2078,     -11.216221129,      -8.516221129,      -9.416221129,      -6.616221129,      -7.816221129,      -1.516221129
          0,           0,        2079,     -11.217313610,      -8.517313610,      -9.417313610,      -6.617313610,      -7.817313610,      -1.517313610
          0,           0,        2080,     -11.218404877,      -8.518404877,      -9.418404877,      -6.618404877,      -7.818404877,      -1.518404877
          0,           0,        2081,     -11.219494933,      -8.519494933,      -9.419494933,      -6.619494933,      -7.819494933,      -1.519494933
          0,           0,        2082,     -11.220583778,      -8.520583778,      -9.420583778,      -6.620583778,      -7.820583778,      -1.520583778
          0,           0,        2083,     -11.221671413,      -8.521671413,      -9.421671413,      -6.621671413,      -7.821671413,      -1.521671413
          0,           0,        2084,     -11.222757842,      -8.522757842,      -9.422757842,      -6.622757842,      -7.822757842,      -1.522757842
          0,           0,        2085,     -11.223843063,      -8.523843063,      -9.423843063,      -6.623843063,      -7.823843063,      -1.523843063
          0,           0,        2086,     -11.224927080,      -8.524927080,      -9.424927080,      -6.624927080,      -7.824927080,      -1.524927080
          0,           0,        2087,     -11.226009892,      -8.526009892,      -9.426009892,      -6.626009892,      -7.826009892,      -1.526009892
          0,           0,        2088,     -11.227091503,      -8.527091503,      -9.427091503,      -6.627091503,      -7.827091503,      -1.527091503
          0,           0,        2089,     -11.228171912,      -8.528171912,      -9.428171912,      -6.628171912,      -7.828171912,      -1.528171912
          0,           0,        2090,     -11.229251121,      -8.529251121,      -9.429251121,      -6.629251121,      -7.829251121,      -1.529251121
          0,           0,        2091,     -11.230329132,      -8.530329132,      -9.430329132,      -6.630329132,      -7.830329132,      -1.530329132
          0,           0,        2092,     -11.231405946,      -8.531405946,      -9.431405946,      -6.631405946,      -7.831405946,      -1.531405946
          0,           0,        2093,     -11.232481563,      -8.532481563,      -9.432481563,      -6.632481563,      -7.832481563,      -1.532481563
          0,           0,        2094,     -11.233555987,      -8.533555987,      -9.433555987,      -6.633555987,      -7.833555987,      -1.533555987
          0,           0,        2095,     -11.234629217,      -8.534629217,      -9.434629217,      -6.634629217,      -7.834629217,      -1.534629217
          0,           0,        2096,     -11.235701256,      -8.535701256,      -9.435701256,      -6.635701256,      -7.835701256,      -1.535701256
          0,           0,        2097,     -11.236772104,      -8.536772104,      -9.436772104,      -6.636772104,      -7.836772104,      -1.536772104
          0,           0,        2098,     -11.237841763,      -8.537841763,      -9.437841763,      -6.637841763,      -7.837841763,      -1.537841763
          0,           0,        2099,     -11.238910234,      -8.538910234,      -9.438910234,      -6.638910234,      -7.838910234,      -1.538910234
          0,           0,        2100,     -11.239977518,      -8.539977518,      -9.439977518,      -6.639977518,      -7.839977518,      -1.539977518
          0,           0,        2101,     -11.241043617,      -8.541043617,      -9.441043617,      -6.641043617,      -7.841043617,      -1.541043617
          0,           0,        2102,     -11.242108533,      -8.542108533,      -9.442108533,      -6.642108533,      -7.842108533,      -1.542108533
          0,           0,        2103,     -11.243172266,      -8.543172266,      -9.443172266,      -6.643172266,      -7.843172266,      -1.543172266
          0,           0,        2104,     -11.244234817,      -8.544234817,      -9.444234817,      -6.644234817,      -7.844234817,      -1.544234817
          0,           0,        2105,     -11.245296189,      -8.545296189,      -9.445296189,      -6.645296189,      -7.845296189,      -1.545296189
          0,           0,        2106,     -11.246356382,      -8.546356382,      -9.446356382,      -6.646356382,      -7.846356382,      -1.546356382
          0,           0,        2107,     -11.247415397,      -8.547415397,      -9.447415397,      -6.647415397,      -7.847415397,      -1.547415397
          0,           0,        2108,     -11.248473237,      -8.548473237,      -9.448473237,      -6.648473237,      -7.848473237,      -1.548473237
          0,           0,        2109,     -11.249529901,      -8.549529901,      -9.449529901,      -6.649529901,      -7.849529901,      -1.549529901
          0,           0,        2110,     -11.250585393,      -8.550585393,      -9.450585393,      -6.650585393,      -7.850585393,      -1.550585393
          0,           0,        2111,     -11.251639712,      -8.551639712,      -9.451639712,      -6.651639712,      -7.851639712,      -1.551639712
          0,           0,        2112,     -11.252692861,      -8.552692861,      -9.452692861,      -6.652692861,      -7.852692861,      -1.552692861
          0,           0,        2113,     -11.253744840,      -8.553744840,      -9.453744840,      -6.653744840,      -7.853744840,      -1.553744840
          0,           0,        2114,     -11.254795650,      -8.554795650,      -9.454795650,      -6.654795650,      -7.854795650,      -1.554795650
          0,           0,        2115,     -11.255845294,      -8.555845294,      -9.455845294,      -6.655845294,      -7.855845294,      -1.555845294
          0,           0,        2116,     -11.256893772,      -8.556893772,      -9.456893772,      -6.656893772,      -7.856893772,      -1.556893772
          0,           0,        2117,     -11.257941086,      -8.557941086,      -9.457941086,      -6.657941086,      -7.857941086,      -1.557941086
          0,           0,        2118,     -11.258987237,      -8.558987237,      -9.458987237,      -6.658987237,      -7.858987237,      -1.558987237
          0,           0,        2119,     -11.260032226,      -8.560032226,      -9.460032226,      -6.660032226,      -7.860032226,      -1.560032226
          0,           0,        2120,     -11.261076055,      -8.561076055,      -9.461076055,      -6.661076055,      -7.861076055,      -1.561076055
          0,           0,        2121,     -11.262118724,      -8.562118724,      -9.462118724,      -6.662118724,      -7.862118724,      -1.562118724
          0,           0,        2122,     -11.263160236,      -8.563160236,      -9.463160236,      -6.663160236,      -7.863160236,      -1.563160236
          0,           0,        2123,     -11.264200591,      -8.564200591,      -9.464200591,      -6.664200591,      -7.864200591,      -1.564200591
          0,           0,        2124,     -11.265239790,      -8.565239790,      -9.465239790,      -6.665239790,      -7.865239790,      -1.565239790
          0,           0,        2125,     -11.266277836,      -8.566277836,      -9.466277836,      -6.666277836,      -7.866277836,      -1.566277836
          0,           0,        2126,     -11.267314729,      -8.567314729,      -9.467314729,      -6.667314729,      -7.867314729,      -1.567314729
          0,           0,        2127,     -11.268350470,      -8.568350470,      -9.468350470,      -6.668350470,      -7.868350470,      -1.568350470
          0,           0,        2128,     -11.269385062,      -8.569385062,      -9.469385062,      -6.669385062,      -7.869385062,      -1.569385062
          0,           0,        2129,     -11.270418504,      -8.570418504,      -9.470418504,      -6.670418504,      -7.870418504,      -1.570418504
          0,           0,        2130,     -11.271450799,      -8.571450799,      -9.471450799,      -6.671450799,      -7.871450799,      -1.571450799
          0,           0,        2131,     -11.272481947,      -8.572481947,      -9.472481947,      -6.672481947,      -7.872481947,      -1.572481947
          0,           0,        2132,     -11.273511950,      -8.573511950,      -9.473511950,      -6.673511950,      -7.873511950,      -1.573511950
          0,           0,        2133,     -11.274540810,      -8.574540810,      -9.474540810,      -6.674540810,      -7.874540810,      -1.574540810
          0,           0,        2134,     -11.275568527,      -8.575568527,      -9.475568527,      -6.675568527,      -7.875568527,      -1.575568527
          0,           0,        2135,     -11.276595102,      -8.576595102,      -9.476595102,      -6.676595102,      -7.876595102,      -1.576595102
          0,           0,        2136,     -11.277620538,      -8.577620538,      -9.477620538,      -6.677620538,      -7.877620538,      -1.577620538
          0,           0,        2137,     -11.278644835,      -8.578644835,      -9.478644835,      -6.678644835,      -7.878644835,      -1.578644835
          0,           0,        2138,     -11.279667994,      -8.579667994,      -9.479667994,      -6.679667994,      -7.879667994,      -1.579667994
          0,           0,        2139,     -11.280690018,      -8.580690018,      -9.480690018,      -6.680690018,      -7.880690018,      -1.580690018
          0,           0,        2140,     -11.281710906,      -8.581710906,      -9.481710906,      -6.681710906,      -7.881710906,      -1.581710906
          0,           0,        2141,     -11.282730660,      -8.582730660,      -9.482730660,      -6.682730660,      -7.882730660,      -1.582730660
          0,           0,        2142,     -11.283749283,      -8.583749283,      -9.483749283,      -6.683749283,      -7.883749283,      -1.583749283
          0,           0,        2143,     -11.284766774,      -8.584766774,      -9.484766774,      -6.684766774,      -7.884766774,      -1.584766774
          0,           0,        2144,     -11.285783135,      -8.585783135,      -9.485783135,      -6.685783135,      -7.885783135,      -1.585783135
          0,           0,        2145,     -11.286798367,      -8.586798367,      -9.486798367,      -6.686798367,      -7.886798367,      -1.586798367
          0,           0,        2146,     -11.287812472,      -8.587812472,      -9.487812472,      -6.687812472,      -7.887812472,      -1.587812472
          0,           0,        2147,     -11.288825451,      -8.588825451,      -9.488825451,      -6.688825451,      -7.888825451,      -1.588825451
          0,           0,        2148,     -11.289837305,      -8.589837305,      -9.489837305,      -6.689837305,      -7.889837305,      -1.589837305
          0,           0,        2149,     -11.290848035,      -8.590848035,      -9.490848035,      -6.690848035,      -7.890848035,      -1.590848035
          0,           0,        2150,     -11.291857643,      -8.591857643,      -9.491857643,      -6.691857643,      -7.891857643,      -1.591857643
          0,           0,        2151,     -11.292866130,      -8.592866130,      -9.492866130,      -6.692866130,      -7.892866130,      -1.592866130
          0,           0,        2152,     -11.293873496,      -8.593873496,      -9.493873496,      -6.693873496,      -7.893873496,      -1.593873496
          0,           0,        2153,     -11.294879744,      -8.594879744,      -9.494879744,      -6.694879744,      -7.894879744,      -1.594879744
          0,           0,        2154,     -11.295884875,      -8.595884875,      -9.495884875,      -6.695884875,      -7.895884875,      -1.595884875
          0,           0,        2155,     -11.296888890,      -8.596888890,      -9.496888890,      -6.696888890,      -7.896888890,      -1.596888890
          0,           0,        2156,     -11.297891789,      -8.597891789,      -9.497891789,      -6.697891789,      -7.897891789,      -1.597891789
          0,           0,        2157,     -11.298893575,      -8.598893575,      -9.498893575,      -6.698893575,      -7.898893575,      -1.598893575
          0,           0,        2158,     -11.299894248,      -8.599894248,      -9.499894248,      -6.699894248,      -7.899894248,      -1.599894248
          0,           0,        2159,     -11.300893810,      -8.600893810,      -9.500893810,      -6.700893810,      -7.900893810,      -1.600893810
          0,           0,        2160,     -11.301892262,      -8.601892262,      -9.501892262,      -6.701892262,      -7.901892262,      -1.601892262
          0,           0,        2161,     -11.302889606,      -8.602889606,      -9.502889606,      -6.702889606,      -7.902889606,      -1.602889606
          0,           0,        2162,     -11.303885841,      -8.603885841,      -9.503885841,      -6.703885841,      -7.903885841,      -1.603885841
          0,           0,        2163,     -11.304880971,      -8.604880971,      -9.504880971,      -6.704880971,      -7.904880971,      -1.604880971
          0,           0,        2164,     -11.305874995,      -8.605874995,      -9.505874995,      -6.705874995,      -7.905874995,      -1.605874995
          0,           0,        2165,     -11.306867916,      -8.606867916,      -9.506867916,      -6.706867916,      -7.906867916,      -1.606867916
          0,           0,        2166,     -11.307859734,      -8.607859734,      -9.507859734,      -6.707859734,      -7.907859734,      -1.607859734
          0,           0,        2167,     -11.308850450,      -8.608850450,      -9.508850450,      -6.708850450,      -7.908850450,      -1.608850450
          0,           0,        2168,     -11.309840066,      -8.609840066,      -9.509840066,      -6.709840066,      -7.909840066,      -1.609840066
          0,           0,        2169,     -11.310828584,      -8.610828584,      -9.510828584,      -6.710828584,      -7.910828584,      -1.610828584
          0,           0,        2170,     -11.311816003,      -8.611816003,      -9.511816003,      -6.711816003,      -7.911816003,      -1.611816003
          0,           0,        2171,     -11.312802326,      -8.612802326,      -9.512802326,      -6.712802326,      -7.912802326,      -1.612802326
          0,           0,        2172,     -11.313787554,      -8.613787554,      -9.513787554,      -6.713787554,      -7.913787554,      -1.613787554
          0,           0,        2173,     -11.314771688,      -8.614771688,      -9.514771688,      -6.714771688,      -7.914771688,      -1.614771688
          0,           0,        2174,     -11.315754729,      -8.615754729,      -9.515754729,      -6.715754729,      -7.915754729,      -1.615754729
          0,           0,        2175,     -11.316736678,      -8.616736678,      -9.516736678,      -6.716736678,      -7.916736678,      -1.616736678
          0,           0,        2176,     -11.317717536,      -8.617717536,      -9.517717536,      -6.717717536,      -7.917717536,      -1.617717536
          0,           0,        2177,     -11.318697306,      -8.618697306,      -9.518697306,      -6.718697306,      -7.918697306,      -1.618697306
          0,           0,        2178,     -11.319675987,      -8.619675987,      -9.519675987,      -6.719675987,      -7.919675987,      -1.619675987
          0,           0,        2179,     -11.320653582,      -8.620653582,      -9.520653582,      -6.720653582,      -7.920653582,      -1.620653582
          0,           0,        2180,     -11.321630091,      -8.621630091,      -9.521630091,      -6.721630091,      -7.921630091,      -1.621630091
          0,           0,        2181,     -11.322605515,      -8.622605515,      -9.522605515,      -6.722605515,      -7.922605515,      -1.622605515
          0,           0,        2182,     -11.323579857,      -8.623579857,      -9.523579857,      -6.723579857,      -7.923579857,      -1.623579857
          0,           0,        2183,     -11.324553116,      -8.624553116,      -9.524553116,      -6.724553116,      -7.924553116,      -1.624553116
          0,           0,        2184,     -11.325525295,      -8.625525295,      -9.525525295,      -6.725525295,      -7.925525295,      -1.625525295
          0,           0,        2185,     -11.326496394,      -8.626496394,      -9.526496394,      -6.726496394,      -7.926496394,      -1.626496394
          0,           0,        2186,     -11.327466414,      -8.627466414,      -9.527466414,      -6.727466414,      -7.927466414,      -1.627466414
          0,           0,        2187,     -11.328435357,      -8.628435357,      -9.528435357,      -6.728435357,      -7.928435357,      -1.628435357
          0,           0,        2188,     -11.329403225,      -8.629403225,      -9.529403225,      -6.729403225,      -7.929403225,      -1.629403225
          0,           0,        2189,     -11.330370017,      -8.630370017,      -9.530370017,      -6.730370017,      -7.930370017,      -1.630370017
          0,           0,        2190,     -11.331335736,      -8.631335736,      -9.531335736,      -6.731335736,      -7.931335736,      -1.631335736
          0,           0,        2191,     -11.332300383,      -8.632300383,      -9.532300383,      -6.732300383,      -7.932300383,      -1.632300383
          0,           0,        2192,     -11.333263958,      -8.633263958,      -9.533263958,      -6.733263958,      -7.933263958,      -1.633263958
          0,           0,        2193,     -11.334226463,      -8.634226463,      -9.534226463,      -6.734226463,      -7.934226463,      -1.634226463
          0,           0,        2194,     -11.335187900,      -8.635187900,      -9.535187900,      -6.735187900,      -7.935187900,      -1.635187900
          0,           0,        2195,     -11.336148268,      -8.636148268,      -9.536148268,      -6.736148268,      -7.936148268,      -1.636148268
          0,           0,        2196,     -11.337107571,      -8.637107571,      -9.537107571,      -6.737107571,      -7.937107571,      -1.637107571
          0,           0,        2197,     -11.338065807,      -8.638065807,      -9.538065807,      -6.738065807,      -7.938065807,      -1.638065807
          0,           0,        2198,     -11.339022980,      -8.639022980,      -9.539022980,      -6.739022980,      -7.939022980,      -1.639022980
          0,           0,        2199,     -11.339979090,      -8.639979090,      -9.539979090,      -6.739979090,      -7.939979090,      -1.639979090
          0,           0,        2200,     -11.340934138,      -8.640934138,      -9.540934138,      -6.740934138,      -7.940934138,      -1.640934138
          0,           0,        2201,     -11.341888126,      -8.641888126,      -9.541888126,      -6.741888126,      -7.941888126,      -1.641888126
          0,           0,        2202,     -11.342841054,      -8.642841054,      -9.542841054,      -6.742841054,      -7.942841054,      -1.642841054
          0,           0,        2203,     -11.343792924,      -8.643792924,      -9.543792924,      -6.743792924,      -7.943792924,      -1.643792924
          0,           0,        2204,     -11.344743737,      -8.644743737,      -9.544743737,      -6.744743737,      -7.944743737,      -1.644743737
          0,           0,        2205,     -11.345693494,      -8.645693494,      -9.545693494,      -6.745693494,      -7.945693494,      -1.645693494
          0,           0,        2206,     -11.346642196,      -8.646642196,      -9.546642196,      -6.746642196,      -7.946642196,      -1.646642196
          0,           0,        2207,     -11.347589845,      -8.647589845,      -9.547589845,      -6.747589845,      -7.947589845,      -1.647589845
          0,           0,        2208,     -11.348536441,      -8.648536441,      -9.548536441,      -6.748536441,      -7.948536441,      -1.648536441
          0,           0,        2209,     -11.349481986,      -8.649481986,      -9.549481986,      -6.749481986,      -7.949481986,      -1.649481986
          0,           0,        2210,     -11.350426482,      -8.650426482,      -9.550426482,      -6.750426482,      -7.950426482,      -1.650426482
          0,           0,        2211,     -11.351369928,      -8.651369928,      -9.551369928,      -6.751369928,      -7.951369928,      -1.651369928
          0,           0,        2212,     -11.352312327,      -8.652312327,      -9.552312327,      -6.752312327,      -7.952312327,      -1.652312327
          0,           0,        2213,     -11.353253679,      -8.653253679,      -9.553253679,      -6.753253679,      -7.953253679,      -1.653253679
          0,           0,        2214,     -11.354193985,      -8.654193985,      -9.554193985,      -6.754193985,      -7.954193985,      -1.654193985
          0,           0,        2215,     -11.355133248,      -8.655133248,      -9.555133248,      -6.755133248,      -7.955133248,      -1.655133248
          0,           0,        2216,     -11.356071467,      -8.656071467,      -9.556071467,      -6.756071467,      -7.956071467,      -1.656071467
          0,           0,        2217,     -11.357008645,      -8.657008645,      -9.557008645,      -6.757008645,      -7.957008645,      -1.657008645
          0,           0,        2218,     -11.357944782,      -8.657944782,      -9.557944782,      -6.757944782,      -7.957944782,      -1.657944782
          0,           0,        2219,     -11.358879879,      -8.658879879,      -9.558879879,      -6.758879879,      -7.958879879,      -1.658879879
          0,           0,        2220,     -11.359813938,      -8.659813938,      -9.559813938,      -6.759813938,      -7.959813938,      -1.659813938
          0,           0,        2221,     -11.360746960,      -8.660746960,      -9.560746960,      -6.760746960,      -7.960746960,      -1.660746960
          0,           0,        2222,     -11.361678945,      -8.661678945,      -9.561678945,      -6.761678945,      -7.961678945,      -1.661678945
          0,           0,        2223,     -11.362609896,      -8.662609896,      -9.562609896,      -6.762609896,      -7.962609896,      -1.662609896
          0,           0,        2224,     -11.363539813,      -8.663539813,      -9.563539813,      -6.763539813,      -7.963539813,      -1.663539813
          0,           0,        2225,     -11.364468697,      -8.664468697,      -9.564468697,      -6.764468697,      -7.964468697,      -1.664468697
          0,           0,        2226,     -11.365396549,      -8.665396549,      -9.565396549,      -6.765396549,      -7.965396549,      -1.665396549
          0,           0,        2227,     -11.366323371,      -8.666323371,      -9.566323371,      -6.766323371,      -7.966323371,      -1.666323371
          0,           0,        2228,     -11.367249164,      -8.667249164,      -9.567249164,      -6.767249164,      -7.967249164,      -1.667249164
          0,           0,        2229,     -11.368173929,      -8.668173929,      -9.568173929,      -6.768173929,      -7.968173929,      -1.668173929
          0,           0,        2230,     -11.369097667,      -8.669097667,      -9.569097667,      -6.769097667,      -7.969097667,      -1.669097667
          0,           0,        2231,     -11.370020379,      -8.670020379,      -9.570020379,      -6.770020379,      -7.970020379,      -1.670020379
          0,           0,        2232,     -11.370942067,      -8.670942067,      -9.570942067,      -6.770942067,      -7.970942067,      -1.670942067
          0,           0,        2233,     -11.371862731,      -8.671862731,      -9.571862731,      -6.771862731,      -7.971862731,      -1.671862731
          0,           0,        2234,     -11.372782372,      -8.672782372,      -9.572782372,      -6.772782372,      -7.972782372,      -1.672782372
          0,           0,        2235,     -11.373700992,      -8.673700992,      -9.573700992,      -6.773700992,      -7.973700992,      -1.673700992
          0,           0,        2236,     -11.374618592,      -8.674618592,      -9.574618592,      -6.774618592,      -7.974618592,      -1.674618592
          0,           0,        2237,     -11.375535174,      -8.675535174,      -9.575535174,      -6.775535174,      -7.975535174,      -1.675535174
          0,           0,        2238,     -11.376450737,      -8.676450737,      -9.576450737,      -6.776450737,      -7.976450737,      -1.676450737
          0,           0,        2239,     -11.377365283,      -8.677365283,      -9.577365283,      -6.777365283,      -7.977365283,      -1.677365283
          0,           0,        2240,     -11.378278814,      -8.678278814,      -9.578278814,      -6.778278814,      -7.978278814,      -1.678278814
          0,           0,        2241,     -11.379191331,      -8.679191331,      -9.579191331,      -6.779191331,      -7.979191331,      -1.679191331
          0,           0,        2242,     -11.380102834,      -8.680102834,      -9.580102834,      -6.780102834,      -7.980102834,      -1.680102834
          0,           0,        2243,     -11.381013325,      -8.681013325,      -9.581013325,      -6.781013325,      -7.981013325,      -1.681013325
          0,           0,        2244,     -11.381922805,      -8.681922805,      -9.581922805,      -6.781922805,      -7.981922805,      -1.681922805
          0,           0,        2245,     -11.382831275,      -8.682831275,      -9.582831275,      -6.782831275,      -7.982831275,      -1.682831275
          0,           0,        2246,     -11.383738736,      -8.683738736,      -9.583738736,      -6.783738736,      -7.983738736,      -1.683738736
          0,           0,        2247,     -11.384645189,      -8.684645189,      -9.584645189,      -6.784645189,      -7.984645189,      -1.684645189
          0,           0,        2248,     -11.385550636,      -8.685550636,      -9.585550636,      -6.785550636,      -7.985550636,      -1.685550636
          0,           0,        2249,     -11.386455077,      -8.686455077,      -9.586455077,      -6.786455077,      -7.986455077,      -1.686455077
          0,           0,        2250,     -11.387358514,      -8.687358514,      -9.587358514,      -6.787358514,      -7.987358514,      -1.687358514
          0,           0,        2251,     -11.388260947,      -8.688260947,      -9.588260947,      -6.788260947,      -7.988260947,      -1.688260947
          0,           0,        2252,     -11.389162379,      -8.689162379,      -9.589162379,      -6.789162379,      -7.989162379,      -1.689162379
          0,           0,        2253,     -11.390062809,      -8.690062809,      -9.590062809,      -6.790062809,      -7.990062809,      -1.690062809
          0,           0,        2254,     -11.390962239,      -8.690962239,      -9.590962239,      -6.790962239,      -7.990962239,      -1.690962239
          0,           0,        2255,     -11.391860671,      -8.691860671,      -9.591860671,      -6.791860671,      -7.991860671,      -1.691860671
          0,           0,        2256,     -11.392758105,      -8.692758105,      -9.592758105,      -6.792758105,      -7.992758105,      -1.692758105
          0,           0,        2257,     -11.393654542,      -8.693654542,      -9.593654542,      -6.793654542,      -7.993654542,      -1.693654542
          0,           0,        2258,     -11.394549984,      -8.694549984,      -9.594549984,      -6.794549984,      -7.994549984,      -1.694549984
          0,           0,        2259,     -11.395444432,      -8.695444432,      -9.595444432,      -6.795444432,      -7.995444432,      -1.695444432
          0,           0,        2260,     -11.396337886,      -8.696337886,      -9.596337886,      -6.796337886,      -7.996337886,      -1.696337886
          0,           0,        2261,     -11.397230348,      -8.697230348,      -9.597230348,      -6.797230348,      -7.997230348,      -1.697230348
          0,           0,        2262,     -11.398121819,      -8.698121819,      -9.598121819,      -6.798121819,      -7.998121819,      -1.698121819
          0,           0,        2263,     -11.399012300,      -8.699012300,      -9.599012300,      -6.799012300,      -7.999012300,      -1.699012300
          0,           0,        2264,     -11.399901792,      -8.699901792,      -9.599901792,      -6.799901792,      -7.999901792,      -1.699901792
          0,           0,        2265,     -11.400790296,      -8.700790296,      -9.600790296,      -6.800790296,      -8.000790296,      -1.700790296
          0,           0,        2266,     -11.401677814,      -8.701677814,      -9.601677814,      -6.801677814,      -8.001677814,      -1.701677814
          0,           0,        2267,     -11.402564346,      -8.702564346,      -9.602564346,      -6.802564346,      -8.002564346,      -1.702564346
          0,           0,        2268,     -11.403449893,      -8.703449893,      -9.603449893,      -6.803449893,      -8.003449893,      -1.703449893
          0,           0,        2269,     -11.404334457,      -8.704334457,      -9.604334457,      -6.804334457,      -8.004334457,      -1.704334457
          0,           0,        2270,     -11.405218039,      -8.705218039,      -9.605218039,      -6.805218039,      -8.005218039,      -1.705218039
          0,           0,        2271,     -11.406100640,      -8.706100640,      -9.606100640,      -6.806100640,      -8.006100640,      -1.706100640
          0,           0,        2272,     -11.406982260,      -8.706982260,      -9.606982260,      -6.806982260,      -8.006982260,      -1.706982260
          0,           0,        2273,     -11.407862902,      -8.707862902,      -9.607862902,      -6.807862902,      -8.007862902,      -1.707862902
          0,           0,        2274,     -11.408742565,      -8.708742565,      -9.608742565,      -6.808742565,      -8.008742565,      -1.708742565
          0,           0,        2275,     -11.409621252,      -8.709621252,      -9.609621252,      -6.809621252,      -8.009621252,      -1.709621252
          0,           0,        2276,     -11.410498963,      -8.710498963,      -9.610498963,      -6.810498963,      -8.010498963,      -1.710498963
          0,           0,        2277,     -11.411375699,      -8.711375699,      -9.611375699,      -6.811375699,      -8.011375699,      -1.711375699
          0,           0,        2278,     -11.412251462,      -8.712251462,      -9.612251462,      -6.812251462,      -8.012251462,      -1.712251462
          0,           0,        2279,     -11.413126252,      -8.713126252,      -9.613126252,      -6.813126252,      -8.013126252,      -1.713126252
          0,           0,        2280,     -11.414000070,      -8.714000070,      -9.614000070,      -6.814000070,      -8.014000070,      -1.714000070
          0,           0,        2281,     -11.414872919,      -8.714872919,      -9.614872919,      -6.814872919,      -8.014872919,      -1.714872919
          0,           0,        2282,     -11.415744798,      -8.715744798,      -9.615744798,      -6.815744798,      -8.015744798,      -1.715744798
          0,           0,        2283,     -11.416615708,      -8.716615708,      -9.616615708,      -6.816615708,      -8.016615708,      -1.716615708
          0,           0,        2284,     -11.417485652,      -8.717485652,      -9.617485652,      -6.817485652,      -8.017485652,      -1.717485652
          0,           0,        2285,     -11.418354630,      -8.718354630,      -9.618354630,      -6.818354630,      -8.018354630,      -1.718354630
          0,           0,        2286,     -11.419222642,      -8.719222642,      -9.619222642,      -6.819222642,      -8.019222642,      -1.719222642
          0,           0,        2287,     -11.420089691,      -8.720089691,      -9.620089691,      -6.820089691,      -8.020089691,      -1.720089691
          0,           0,        2288,     -11.420955776,      -8.720955776,      -9.620955776,      -6.820955776,      -8.020955776,      -1.720955776
          0,           0,        2289,     -11.421820900,      -8.721820900,      -9.621820900,      -6.821820900,      -8.021820900,      -1.721820900
          0,           0,        2290,     -11.422685064,      -8.722685064,      -9.622685064,      -6.822685064,      -8.022685064,      -1.722685064
          0,           0,        2291,     -11.423548267,      -8.723548267,      -9.623548267,      -6.823548267,      -8.023548267,      -1.723548267
          0,           0,        2292,     -11.424410512,      -8.724410512,      -9.624410512,      -6.824410512,      -8.024410512,      -1.724410512
          0,           0,        2293,     -11.425271800,      -8.725271800,      -9.625271800,      -6.825271800,      -8.025271800,      -1.725271800
          0,           0,        2294,     -11.426132131,      -8.726132131,      -9.626132131,      -6.826132131,      -8.026132131,      -1.726132131
          0,           0,        2295,     -11.426991507,      -8.726991507,      -9.626991507,      -6.826991507,      -8.026991507,      -1.726991507
          0,           0,        2296,     -11.427849928,      -8.727849928,      -9.627849928,      -6.827849928,      -8.027849928,      -1.727849928
          0,           0,        2297,     -11.428707396,      -8.728707396,      -9.628707396,      -6.828707396,      -8.028707396,      -1.728707396
          0,           0,        2298,     -11.429563912,      -8.729563912,      -9.629563912,      -6.829563912,      -8.029563912,      -1.729563912
          0,           0,        2299,     -11.430419477,      -8.730419477,      -9.630419477,      -6.830419477,      -8.030419477,      -1.730419477
          0,           0,        2300,     -11.431274091,      -8.731274091,      -9.631274091,      -6.831274091,      -8.031274091,      -1.731274091
          0,           0,        2301,     -11.432127757,      -8.732127757,      -9.632127757,      -6.832127757,      -8.032127757,      -1.732127757
          0,           0,        2302,     -11.432980474,      -8.732980474,      -9.632980474,      -6.832980474,      -8.032980474,      -1.732980474
          0,           0,        2303,     -11.433832245,      -8.733832245,      -9.633832245,      -6.833832245,      -8.033832245,      -1.733832245
          0,           0,        2304,     -11.434683070,      -8.734683070,      -9.634683070,      -6.834683070,      -8.034683070,      -1.734683070
